rep,ID,uid,TIME,y20,cens
18,1,1_rep18,0,9.12313,0
18,1,1_rep18,0,6.82722,0
18,1,1_rep18,0,5.96627,0
18,1,1_rep18,0,4.21058,0
18,1,1_rep18,0,10.5697,0
18,1,1_rep18,0,7.00715,0
18,1,1_rep18,0,11.1271,0
18,1,1_rep18,0,7.56262,0
18,1,1_rep18,0,8.67638,0
18,1,1_rep18,0,5.03155,0
18,1,1_rep18,0,9.86989,0
18,1,1_rep18,0,10.3531,0
18,1,1_rep18,0,7.02481,0
18,1,1_rep18,0,10.2002,0
18,1,1_rep18,0,2.16089,0
18,1,1_rep18,0,7.66749,0
18,1,1_rep18,0,7.91282,0
18,1,1_rep18,0,6.92912,0
18,1,1_rep18,0,9.68634,0
18,1,1_rep18,0,7.09567,0
18,1,1_rep18,0,10.8333,0
18,1,1_rep18,0,8.16909,0
18,1,1_rep18,0,9.96777,0
18,1,1_rep18,0,6.2501,0
18,1,1_rep18,1,11.8725,0
18,1,1_rep18,1,12.3516,0
18,1,1_rep18,1,7.65801,0
18,1,1_rep18,1,6.01249,0
18,1,1_rep18,1,6.53441,0
18,1,1_rep18,1,14.9778,0
18,1,1_rep18,1,6.63486,0
18,1,1_rep18,1,3.90506,0
18,1,1_rep18,1,4.82278,0
18,1,1_rep18,1,6.88259,0
18,1,1_rep18,1,9.23303,0
18,1,1_rep18,1,8.60882,0
18,1,1_rep18,1,12.376,0
18,1,1_rep18,1,7.16987,0
18,1,1_rep18,1,6.59784,0
18,1,1_rep18,1,8.59429,0
18,1,1_rep18,1,6.31776,0
18,1,1_rep18,1,7.68189,0
18,1,1_rep18,1,6.61193,0
18,1,1_rep18,1,7.27458,0
18,1,1_rep18,1,7.92875,0
18,1,1_rep18,1,10.899,0
18,1,1_rep18,1,8.8037,0
18,1,1_rep18,1,8.24051,0
18,1,1_rep18,1,11.372,0
18,1,1_rep18,1,7.2274,0
18,1,1_rep18,1,8.71597,0
18,1,1_rep18,1,8.52883,0
18,1,1_rep18,1,10.801,0
18,1,1_rep18,1,3.15869,0
18,1,1_rep18,1,9.4378,0
18,1,1_rep18,1,4.76498,0
18,1,1_rep18,1,7.74885,0
18,1,1_rep18,1,10.0991,0
18,1,1_rep18,1,3.21975,0
18,1,1_rep18,1,10.0055,0
18,1,1_rep18,1,5.18629,0
18,1,1_rep18,1,11.1727,0
18,1,1_rep18,1,8.63945,0
18,1,1_rep18,1,9.98485,0
18,1,1_rep18,1,9.52051,0
18,1,1_rep18,1,6.37298,0
18,1,1_rep18,1,8.05869,0
18,1,1_rep18,1,9.30572,0
18,1,1_rep18,1,7.25403,0
18,1,1_rep18,1,11.623,0
18,1,1_rep18,1,10.201,0
18,1,1_rep18,1,9.07421,0
18,1,1_rep18,1,9.82945,0
18,1,1_rep18,1,5.10417,0
18,1,1_rep18,2,7.47063,0
18,1,1_rep18,2,4.21481,0
18,1,1_rep18,2,7.80853,0
18,1,1_rep18,2,8.3235,0
18,1,1_rep18,2,6.1154,0
18,1,1_rep18,2,11.0585,0
18,1,1_rep18,2,7.55019,0
18,1,1_rep18,2,8.85161,0
18,1,1_rep18,2,6.41717,0
18,1,1_rep18,2,6.53136,0
18,1,1_rep18,2,7.13356,0
18,1,1_rep18,2,6.35011,0
18,1,1_rep18,2,5.64077,0
18,1,1_rep18,2,11.6659,0
18,1,1_rep18,2,6.33666,0
18,1,1_rep18,2,6.24623,0
18,1,1_rep18,2,9.71282,0
18,1,1_rep18,2,6.81845,0
18,1,1_rep18,2,4.59795,0
18,1,1_rep18,2,8.03752,0
18,1,1_rep18,2,4.25988,0
18,1,1_rep18,2,2.01584,0
18,1,1_rep18,2,11.4899,0
18,1,1_rep18,2,9.13714,0
18,1,1_rep18,2,8.4446,0
18,1,1_rep18,2,7.97359,0
18,1,1_rep18,2,3.90589,0
18,1,1_rep18,2,5.37744,0
18,1,1_rep18,2,8.86968,0
18,1,1_rep18,2,10.7768,0
18,1,1_rep18,2,5.50357,0
18,1,1_rep18,2,10.6483,0
18,1,1_rep18,2,6.06063,0
18,1,1_rep18,2,9.7585,0
18,1,1_rep18,2,8.41097,0
18,1,1_rep18,2,6.31909,0
18,1,1_rep18,2,6.04018,0
18,1,1_rep18,2,6.88259,0
18,1,1_rep18,2,5.25315,0
18,1,1_rep18,2,10.3002,0
18,1,1_rep18,2,10.0555,0
18,1,1_rep18,2,9.38842,0
18,1,1_rep18,2,7.40225,0
18,1,1_rep18,2,5.45306,0
18,1,1_rep18,2,8.10748,0
18,1,1_rep18,2,9.44926,0
18,1,1_rep18,2,9.93707,0
18,1,1_rep18,2,7.97997,0
18,1,1_rep18,3,11.2374,0
18,1,1_rep18,3,8.72108,0
18,1,1_rep18,3,6.1426,0
18,1,1_rep18,3,5.58869,0
18,1,1_rep18,3,9.64101,0
18,1,1_rep18,3,12.5803,0
18,1,1_rep18,3,9.73167,0
18,1,1_rep18,3,5.81257,0
18,1,1_rep18,3,9.74415,0
18,1,1_rep18,3,6.55077,0
18,1,1_rep18,3,4.18456,0
18,1,1_rep18,3,9.55406,0
18,1,1_rep18,3,6.73139,0
18,1,1_rep18,3,4.56298,0
18,1,1_rep18,3,6.3566,0
18,1,1_rep18,3,6.18309,0
18,1,1_rep18,3,8.05251,0
18,1,1_rep18,3,7.45239,0
18,1,1_rep18,3,5.96515,0
18,1,1_rep18,3,6.59353,0
18,1,1_rep18,3,4.68669,0
18,1,1_rep18,3,8.2664,0
18,1,1_rep18,3,8.18636,0
18,1,1_rep18,3,5.13349,0
18,1,1_rep18,3,8.21851,0
18,1,1_rep18,3,6.594,0
18,1,1_rep18,3,4.18133,0
18,1,1_rep18,3,5.24171,0
18,1,1_rep18,3,6.26596,0
18,1,1_rep18,3,4.69113,0
18,1,1_rep18,3,6.36747,0
18,1,1_rep18,3,5.33454,0
18,1,1_rep18,3,5.16134,0
18,1,1_rep18,3,10.321,0
18,1,1_rep18,3,8.03924,0
18,1,1_rep18,3,11.2005,0
18,1,1_rep18,4,6.47492,0
18,1,1_rep18,4,7.29111,0
18,1,1_rep18,4,6.1305,0
18,1,1_rep18,4,6.62797,0
18,1,1_rep18,4,4.02963,0
18,1,1_rep18,4,5.73032,0
18,1,1_rep18,4,8.24388,0
18,1,1_rep18,4,9.82482,0
18,1,1_rep18,4,5.56957,0
18,1,1_rep18,4,6.24128,0
18,1,1_rep18,4,5.95603,0
18,1,1_rep18,4,6.60632,0
18,1,1_rep18,4,8.0863,0
18,1,1_rep18,4,6.76185,0
18,1,1_rep18,4,2.10389,0
18,1,1_rep18,4,6.44924,0
18,1,1_rep18,4,8.73756,0
18,1,1_rep18,4,7.52265,0
18,1,1_rep18,4,6.79951,0
18,1,1_rep18,4,5.46791,0
18,1,1_rep18,4,3.51396,0
18,1,1_rep18,4,7.97664,0
18,1,1_rep18,4,10.0082,0
18,1,1_rep18,4,9.00016,0
18,1,1_rep18,4,7.8452,0
18,1,1_rep18,4,7.18497,0
18,1,1_rep18,5,9.49166,0
18,1,1_rep18,5,6.2093,0
18,1,1_rep18,5,5.90016,0
18,1,1_rep18,5,9.75737,0
18,1,1_rep18,5,8.69483,0
18,1,1_rep18,5,8.23504,0
18,1,1_rep18,5,5.69374,0
18,1,1_rep18,5,6.48079,0
18,1,1_rep18,5,6.27813,0
18,1,1_rep18,5,7.68366,0
18,1,1_rep18,5,9.10343,0
18,1,1_rep18,5,7.4174,0
18,1,1_rep18,5,6.87201,0
18,1,1_rep18,5,6.73583,0
18,1,1_rep18,5,3.57077,0
18,1,1_rep18,5,5.18377,0
18,1,1_rep18,5,6.9353,0
18,1,1_rep18,6,6.36672,0
18,1,1_rep18,6,9.33096,0
18,1,1_rep18,6,8.15695,0
18,1,1_rep18,6,7.52017,0
18,1,1_rep18,6,6.57624,0
18,1,1_rep18,6,5.26687,0
18,1,1_rep18,6,3.99297,0
18,1,1_rep18,6,8.28449,0
18,1,1_rep18,6,7.02612,0
18,1,1_rep18,6,9.48165,0
18,1,1_rep18,6,8.77562,0
18,1,1_rep18,7,7.10319,0
18,1,1_rep18,7,2.19428,0
18,1,1_rep18,7,3.77677,0
18,1,1_rep18,7,6.57911,0
18,1,1_rep18,7,3.13599,0
18,1,1_rep18,7,9.55179,0
18,1,1_rep18,7,8.72268,0
18,1,1_rep18,7,0.667349,1
18,1,1_rep18,7,5.14213,0
18,1,1_rep18,8,5.75519,0
18,1,1_rep18,8,9.33227,0
18,1,1_rep18,8,6.93161,0
18,1,1_rep18,8,4.36026,0
18,1,1_rep18,8,9.07541,0
18,1,1_rep18,8,8.3171,0
18,1,1_rep18,8,1.42737,0
18,1,1_rep18,8,2.713,0
18,1,1_rep18,8,8.50835,0
18,1,1_rep18,10,11.1892,0
18,1,1_rep18,10,5.32369,0
18,1,1_rep18,0,2.64453,0
18,1,1_rep18,1,3.64608,0
18,1,1_rep18,1,3.90102,0
18,1,1_rep18,2,7.83401,0
18,1,1_rep18,3,5.7493,0
18,1,1_rep18,4,6.77733,0
18,1,1_rep18,5,3.53724,0
18,1,1_rep18,6,3.98018,0
18,1,1_rep18,7,5.10594,0
18,1,1_rep18,9,5.63211,0
18,1,1_rep18,10,5.60467,0
18,1,1_rep18,12,7.24305,0
19,1,1_rep19,-6,6.85275,0
19,1,1_rep19,-5,5.12326,0
19,1,1_rep19,-5,9.58022,0
19,1,1_rep19,-4,11.5816,0
19,1,1_rep19,-4,9.32151,0
19,1,1_rep19,-4,8.62679,0
19,1,1_rep19,-4,13.3194,0
19,1,1_rep19,-4,7.79679,0
19,1,1_rep19,-3,7.96533,0
19,1,1_rep19,-3,11.514,0
19,1,1_rep19,-3,5.04518,0
19,1,1_rep19,-3,9.9149,0
19,1,1_rep19,-3,8.62031,0
19,1,1_rep19,-3,7.75256,0
19,1,1_rep19,-3,7.43243,0
19,1,1_rep19,-3,8.80001,0
19,1,1_rep19,-3,6.04115,0
19,1,1_rep19,-3,10.3363,0
19,1,1_rep19,-3,8.57752,0
19,1,1_rep19,-3,7.72441,0
19,1,1_rep19,-2,7.54001,0
19,1,1_rep19,-2,9.63857,0
19,1,1_rep19,-2,6.41922,0
19,1,1_rep19,-2,8.17442,0
19,1,1_rep19,-2,10.5915,0
19,1,1_rep19,-2,9.82998,0
19,1,1_rep19,-2,10.2951,0
19,1,1_rep19,-2,6.04885,0
19,1,1_rep19,-2,4.3904,0
19,1,1_rep19,-2,7.7459,0
19,1,1_rep19,-2,8.77264,0
19,1,1_rep19,-2,7.7893,0
19,1,1_rep19,-2,10.6865,0
19,1,1_rep19,-2,7.24988,0
19,1,1_rep19,-2,11.3561,0
19,1,1_rep19,-2,7.42972,0
19,1,1_rep19,-2,9.29118,0
19,1,1_rep19,-2,9.36887,0
19,1,1_rep19,-2,12.4801,0
19,1,1_rep19,-2,8.11942,0
19,1,1_rep19,-2,11.8564,0
19,1,1_rep19,-2,8.87703,0
19,1,1_rep19,-1,6.4311,0
19,1,1_rep19,-1,9.92548,0
19,1,1_rep19,-1,7.00458,0
19,1,1_rep19,-1,4.55814,0
19,1,1_rep19,-1,8.62356,0
19,1,1_rep19,-1,7.16572,0
19,1,1_rep19,-1,10.0122,0
19,1,1_rep19,-1,8.09858,0
19,1,1_rep19,-1,5.72833,0
19,1,1_rep19,-1,9.51193,0
19,1,1_rep19,-1,8.65151,0
19,1,1_rep19,-1,11.0383,0
19,1,1_rep19,-1,10.3632,0
19,1,1_rep19,-1,7.41096,0
19,1,1_rep19,-1,6.92575,0
19,1,1_rep19,-1,6.47566,0
19,1,1_rep19,-1,7.23125,0
19,1,1_rep19,-1,6.12033,0
19,1,1_rep19,-1,8.05013,0
19,1,1_rep19,-1,4.87377,0
19,1,1_rep19,-1,6.57627,0
19,1,1_rep19,-1,9.38666,0
19,1,1_rep19,-1,10.039,0
19,1,1_rep19,-1,6.80489,0
19,1,1_rep19,-1,8.8815,0
19,1,1_rep19,-1,9.19486,0
19,1,1_rep19,-1,5.00651,0
19,1,1_rep19,-1,11.1993,0
19,1,1_rep19,-1,8.0831,0
19,1,1_rep19,-1,10.2178,0
19,1,1_rep19,-1,6.161,0
19,1,1_rep19,-1,8.61445,0
19,1,1_rep19,-1,7.0727,0
19,1,1_rep19,-1,8.52354,0
19,1,1_rep19,0,9.9602,0
19,1,1_rep19,0,12.9098,0
19,1,1_rep19,0,3.90731,0
19,1,1_rep19,0,11.1251,0
19,1,1_rep19,0,5.49361,0
19,1,1_rep19,0,9.13262,0
19,1,1_rep19,0,7.31535,0
19,1,1_rep19,0,6.44691,0
19,1,1_rep19,0,10.0497,0
19,1,1_rep19,0,10.0075,0
19,1,1_rep19,0,3.26991,0
19,1,1_rep19,0,8.5382,0
19,1,1_rep19,0,11.2992,0
19,1,1_rep19,0,8.33574,0
19,1,1_rep19,0,9.91843,0
19,1,1_rep19,0,12.2821,0
19,1,1_rep19,0,7.31087,0
19,1,1_rep19,0,10.6324,0
19,1,1_rep19,0,8.44045,0
19,1,1_rep19,0,8.15143,0
19,1,1_rep19,0,5.86265,0
19,1,1_rep19,0,5.78328,0
19,1,1_rep19,0,5.2512,0
19,1,1_rep19,0,5.11631,0
19,1,1_rep19,0,8.5048,0
19,1,1_rep19,0,7.00251,0
19,1,1_rep19,0,11.259,0
19,1,1_rep19,0,6.8396,0
19,1,1_rep19,0,9.14633,0
19,1,1_rep19,0,7.63848,0
19,1,1_rep19,0,6.57583,0
19,1,1_rep19,0,9.58326,0
19,1,1_rep19,0,10.5604,0
19,1,1_rep19,0,6.71461,0
19,1,1_rep19,0,11.416,0
19,1,1_rep19,0,3.86392,0
19,1,1_rep19,0,6.50294,0
19,1,1_rep19,0,5.12928,0
19,1,1_rep19,0,8.50324,0
19,1,1_rep19,0,8.28054,0
19,1,1_rep19,0,9.11538,0
19,1,1_rep19,0,3.63362,0
19,1,1_rep19,0,6.74448,0
19,1,1_rep19,0,9.11541,0
19,1,1_rep19,0,6.71564,0
19,1,1_rep19,0,10.8664,0
19,1,1_rep19,0,9.25828,0
19,1,1_rep19,0,9.93157,0
19,1,1_rep19,0,13.0151,0
19,1,1_rep19,0,4.96503,0
19,1,1_rep19,0,8.63206,0
19,1,1_rep19,1,9.39106,0
19,1,1_rep19,1,4.56253,0
19,1,1_rep19,1,7.87894,0
19,1,1_rep19,1,6.34371,0
19,1,1_rep19,1,12.1788,0
19,1,1_rep19,1,3.5775,0
19,1,1_rep19,1,11.8925,0
19,1,1_rep19,1,7.5291,0
19,1,1_rep19,1,10.2212,0
19,1,1_rep19,1,8.07834,0
19,1,1_rep19,1,9.7729,0
19,1,1_rep19,1,12.2117,0
19,1,1_rep19,1,7.19078,0
19,1,1_rep19,1,7.68837,0
19,1,1_rep19,1,10.0582,0
19,1,1_rep19,1,8.97221,0
19,1,1_rep19,1,9.28271,0
19,1,1_rep19,1,10.1213,0
19,1,1_rep19,1,2.57911,0
19,1,1_rep19,1,7.43075,0
19,1,1_rep19,1,4.85437,0
19,1,1_rep19,1,3.80552,0
19,1,1_rep19,1,6.46238,0
19,1,1_rep19,1,6.92493,0
19,1,1_rep19,1,10.2472,0
19,1,1_rep19,1,10.3266,0
19,1,1_rep19,1,5.61297,0
19,1,1_rep19,1,7.1128,0
19,1,1_rep19,1,5.05824,0
19,1,1_rep19,1,6.37084,0
19,1,1_rep19,1,8.63189,0
19,1,1_rep19,1,8.48988,0
19,1,1_rep19,1,1.20065,0
19,1,1_rep19,1,9.61328,0
19,1,1_rep19,1,8.30914,0
19,1,1_rep19,1,8.25034,0
19,1,1_rep19,1,9.16831,0
19,1,1_rep19,1,8.54261,0
19,1,1_rep19,1,6.30963,0
19,1,1_rep19,1,12.7069,0
19,1,1_rep19,1,9.04543,0
19,1,1_rep19,1,6.36223,0
19,1,1_rep19,1,7.02247,0
19,1,1_rep19,1,6.83721,0
19,1,1_rep19,1,6.47804,0
19,1,1_rep19,1,8.29282,0
19,1,1_rep19,1,9.27758,0
19,1,1_rep19,1,9.82802,0
19,1,1_rep19,1,6.42664,0
19,1,1_rep19,1,8.62133,0
19,1,1_rep19,2,13.1564,0
19,1,1_rep19,2,5.49774,0
19,1,1_rep19,2,6.67797,0
19,1,1_rep19,2,7.70861,0
19,1,1_rep19,2,4.50549,0
19,1,1_rep19,2,11.875,0
19,1,1_rep19,2,5.73558,0
19,1,1_rep19,2,3.59241,0
19,1,1_rep19,2,5.34291,0
19,1,1_rep19,2,9.16415,0
19,1,1_rep19,2,8.77909,0
19,1,1_rep19,2,7.56027,0
19,1,1_rep19,2,9.0421,0
19,1,1_rep19,2,8.67749,0
19,1,1_rep19,2,11.2225,0
19,1,1_rep19,2,4.59943,0
19,1,1_rep19,2,4.97608,0
19,1,1_rep19,2,2.96927,0
19,1,1_rep19,2,8.7948,0
19,1,1_rep19,2,6.79268,0
19,1,1_rep19,2,8.00721,0
19,1,1_rep19,2,13.5707,0
19,1,1_rep19,2,6.31123,0
19,1,1_rep19,2,6.00357,0
19,1,1_rep19,2,6.14611,0
19,1,1_rep19,2,7.0701,0
19,1,1_rep19,2,6.30335,0
19,1,1_rep19,2,6.95439,0
19,1,1_rep19,2,8.59388,0
19,1,1_rep19,2,3.84475,0
19,1,1_rep19,2,6.36432,0
19,1,1_rep19,2,9.81954,0
19,1,1_rep19,2,8.58416,0
19,1,1_rep19,2,8.98265,0
19,1,1_rep19,2,9.24415,0
19,1,1_rep19,2,3.75127,0
19,1,1_rep19,2,10.7842,0
19,1,1_rep19,2,6.3341,0
19,1,1_rep19,2,8.32317,0
19,1,1_rep19,2,7.79556,0
19,1,1_rep19,2,7.19838,0
19,1,1_rep19,2,8.9084,0
19,1,1_rep19,2,5.50081,0
19,1,1_rep19,2,8.34144,0
19,1,1_rep19,2,12.2065,0
19,1,1_rep19,2,11.3203,0
19,1,1_rep19,2,7.42452,0
19,1,1_rep19,2,7.16494,0
19,1,1_rep19,3,9.43646,0
19,1,1_rep19,3,5.58701,0
19,1,1_rep19,3,8.68317,0
19,1,1_rep19,3,8.81779,0
19,1,1_rep19,3,5.91267,0
19,1,1_rep19,3,9.74615,0
19,1,1_rep19,3,6.12414,0
19,1,1_rep19,3,8.3509,0
19,1,1_rep19,3,5.40937,0
19,1,1_rep19,3,2.96859,0
19,1,1_rep19,3,8.74894,0
19,1,1_rep19,3,10.2668,0
19,1,1_rep19,3,8.53587,0
19,1,1_rep19,3,6.22301,0
19,1,1_rep19,3,5.86205,0
19,1,1_rep19,3,3.2356,0
19,1,1_rep19,3,6.50577,0
19,1,1_rep19,3,5.4773,0
19,1,1_rep19,3,7.73365,0
19,1,1_rep19,3,6.03943,0
19,1,1_rep19,3,10.1461,0
19,1,1_rep19,3,6.96993,0
19,1,1_rep19,3,7.14544,0
19,1,1_rep19,3,8.08783,0
19,1,1_rep19,3,9.99609,0
19,1,1_rep19,3,3.28757,0
19,1,1_rep19,3,1.2243,0
19,1,1_rep19,3,7.21413,0
19,1,1_rep19,3,10.5559,0
19,1,1_rep19,3,9.09769,0
19,1,1_rep19,3,4.43229,0
19,1,1_rep19,3,4.39751,0
19,1,1_rep19,3,3.40262,0
19,1,1_rep19,3,9.52616,0
19,1,1_rep19,3,8.05535,0
19,1,1_rep19,3,8.59566,0
19,1,1_rep19,4,8.678,0
19,1,1_rep19,4,5.72395,0
19,1,1_rep19,4,8.16554,0
19,1,1_rep19,4,1.81329,0
19,1,1_rep19,4,7.3919,0
19,1,1_rep19,4,8.11074,0
19,1,1_rep19,4,7.01621,0
19,1,1_rep19,4,6.79535,0
19,1,1_rep19,4,7.48981,0
19,1,1_rep19,4,4.92291,0
19,1,1_rep19,4,7.80807,0
19,1,1_rep19,4,9.60783,0
19,1,1_rep19,4,5.90653,0
19,1,1_rep19,4,0.471126,1
19,1,1_rep19,4,10.4891,0
19,1,1_rep19,4,8.13902,0
19,1,1_rep19,4,5.88124,0
19,1,1_rep19,4,6.49778,0
19,1,1_rep19,4,9.53313,0
19,1,1_rep19,4,8.6302,0
19,1,1_rep19,4,8.39022,0
19,1,1_rep19,4,10.824,0
19,1,1_rep19,4,10.1378,0
19,1,1_rep19,4,6.41379,0
19,1,1_rep19,4,8.00591,0
19,1,1_rep19,4,5.38773,0
19,1,1_rep19,5,8.32016,0
19,1,1_rep19,5,7.03936,0
19,1,1_rep19,5,9.45584,0
19,1,1_rep19,5,2.56229,0
19,1,1_rep19,5,3.75999,0
19,1,1_rep19,5,5.45055,0
19,1,1_rep19,5,4.08447,0
19,1,1_rep19,5,6.00838,0
19,1,1_rep19,5,6.43055,0
19,1,1_rep19,5,6.14406,0
19,1,1_rep19,5,5.7333,0
19,1,1_rep19,5,7.25276,0
19,1,1_rep19,5,6.6569,0
19,1,1_rep19,5,10.9815,0
19,1,1_rep19,5,7.74011,0
19,1,1_rep19,5,8.10199,0
19,1,1_rep19,5,5.48486,0
19,1,1_rep19,6,-0.2531,1
19,1,1_rep19,6,7.52024,0
19,1,1_rep19,6,8.0266,0
19,1,1_rep19,6,7.48476,0
19,1,1_rep19,6,6.97371,0
19,1,1_rep19,6,7.53324,0
19,1,1_rep19,6,7.09679,0
19,1,1_rep19,6,2.54289,0
19,1,1_rep19,6,10.1053,0
19,1,1_rep19,6,5.89785,0
19,1,1_rep19,6,8.83619,0
19,1,1_rep19,7,8.09334,0
19,1,1_rep19,7,3.46276,0
19,1,1_rep19,7,5.006,0
19,1,1_rep19,7,6.88739,0
19,1,1_rep19,7,9.20637,0
19,1,1_rep19,7,8.77577,0
19,1,1_rep19,7,7.26632,0
19,1,1_rep19,7,6.8945,0
19,1,1_rep19,7,5.43587,0
19,1,1_rep19,8,8.85448,0
19,1,1_rep19,8,3.31556,0
19,1,1_rep19,8,10.6349,0
19,1,1_rep19,8,7.84321,0
19,1,1_rep19,8,2.28922,0
19,1,1_rep19,8,10.581,0
19,1,1_rep19,8,10.269,0
19,1,1_rep19,8,3.83716,0
19,1,1_rep19,8,1.25958,0
19,1,1_rep19,10,10.2011,0
19,1,1_rep19,10,3.41035,0
19,1,1_rep19,0,8.21263,0
19,1,1_rep19,1,4.13062,0
19,1,1_rep19,1,7.23406,0
19,1,1_rep19,2,4.66995,0
19,1,1_rep19,3,6.24718,0
19,1,1_rep19,4,7.09186,0
19,1,1_rep19,5,2.71195,0
19,1,1_rep19,6,5.98542,0
19,1,1_rep19,7,9.38096,0
19,1,1_rep19,9,6.18528,0
19,1,1_rep19,10,5.9176,0
19,1,1_rep19,12,2.35286,0
20,1,1_rep20,-6,-0.701636,1
20,1,1_rep20,-5,0.926575,1
20,1,1_rep20,-5,-1.05867,1
20,1,1_rep20,-4,1.48267,0
20,1,1_rep20,-4,-5.27224,1
20,1,1_rep20,-4,-3.24043,1
20,1,1_rep20,-4,6.12147,0
20,1,1_rep20,-4,4.91313,0
20,1,1_rep20,-3,-1.24758,1
20,1,1_rep20,-3,1.97183,0
20,1,1_rep20,-3,-0.69204,1
20,1,1_rep20,-3,-3.17613,1
20,1,1_rep20,-3,2.73567,0
20,1,1_rep20,-3,0.0603473,1
20,1,1_rep20,-3,1.17682,0
20,1,1_rep20,-3,-0.595371,1
20,1,1_rep20,-3,1.18744,0
20,1,1_rep20,-3,4.71407,0
20,1,1_rep20,-3,3.58691,0
20,1,1_rep20,-3,-0.586029,1
20,1,1_rep20,-2,0.609769,1
20,1,1_rep20,-2,-0.0571462,1
20,1,1_rep20,-2,0.104746,1
20,1,1_rep20,-2,3.92921,0
20,1,1_rep20,-2,4.42032,0
20,1,1_rep20,-2,-0.880513,1
20,1,1_rep20,-2,3.25446,0
20,1,1_rep20,-2,2.02019,0
20,1,1_rep20,-2,-0.563275,1
20,1,1_rep20,-2,-0.626105,1
20,1,1_rep20,-2,-2.36066,1
20,1,1_rep20,-2,-0.0299147,1
20,1,1_rep20,-2,3.74126,0
20,1,1_rep20,-2,1.38487,0
20,1,1_rep20,-2,3.5112,0
20,1,1_rep20,-2,-1.39834,1
20,1,1_rep20,-2,1.27726,0
20,1,1_rep20,-2,3.92696,0
20,1,1_rep20,-2,2.41265,0
20,1,1_rep20,-2,2.19786,0
20,1,1_rep20,-2,0.71139,1
20,1,1_rep20,-2,2.79835,0
20,1,1_rep20,-1,1.95992,0
20,1,1_rep20,-1,-2.0881,1
20,1,1_rep20,-1,-0.171533,1
20,1,1_rep20,-1,2.48857,0
20,1,1_rep20,-1,2.88571,0
20,1,1_rep20,-1,-1.22072,1
20,1,1_rep20,-1,2.79594,0
20,1,1_rep20,-1,2.46623,0
20,1,1_rep20,-1,2.04715,0
20,1,1_rep20,-1,-1.86308,1
20,1,1_rep20,-1,-1.53769,1
20,1,1_rep20,-1,1.77202,0
20,1,1_rep20,-1,-2.33136,1
20,1,1_rep20,-1,-1.22161,1
20,1,1_rep20,-1,-1.51894,1
20,1,1_rep20,-1,3.21201,0
20,1,1_rep20,-1,1.52127,0
20,1,1_rep20,-1,0.232957,1
20,1,1_rep20,-1,3.424,0
20,1,1_rep20,-1,-2.16828,1
20,1,1_rep20,-1,0.348474,1
20,1,1_rep20,-1,3.84714,0
20,1,1_rep20,-1,1.51728,0
20,1,1_rep20,-1,-0.115063,1
20,1,1_rep20,-1,1.78121,0
20,1,1_rep20,-1,-0.489601,1
20,1,1_rep20,-1,3.8408,0
20,1,1_rep20,-1,3.22412,0
20,1,1_rep20,-1,-0.617333,1
20,1,1_rep20,-1,0.453688,1
20,1,1_rep20,-1,0.0214699,1
20,1,1_rep20,-1,1.17035,0
20,1,1_rep20,-1,1.41033,0
20,1,1_rep20,-1,-0.986605,1
20,1,1_rep20,0,5.41923,0
20,1,1_rep20,0,-3.15766,1
20,1,1_rep20,0,-1.84087,1
20,1,1_rep20,0,3.8349,0
20,1,1_rep20,0,1.80527,0
20,1,1_rep20,0,-0.22419,1
20,1,1_rep20,0,-1.20205,1
20,1,1_rep20,0,-1.53691,1
20,1,1_rep20,0,-3.68265,1
20,1,1_rep20,0,-0.273369,1
20,1,1_rep20,0,0.245699,1
20,1,1_rep20,0,1.87502,0
20,1,1_rep20,0,-0.367471,1
20,1,1_rep20,0,2.15286,0
20,1,1_rep20,0,-0.487016,1
20,1,1_rep20,0,-2.83271,1
20,1,1_rep20,0,5.1861,0
20,1,1_rep20,0,-1.50218,1
20,1,1_rep20,0,-4.31634,1
20,1,1_rep20,0,-2.2178,1
20,1,1_rep20,0,-1.41466,1
20,1,1_rep20,0,-1.07058,1
20,1,1_rep20,0,4.34009,0
20,1,1_rep20,0,-0.797087,1
20,1,1_rep20,0,-0.355665,1
20,1,1_rep20,0,3.37686,0
20,1,1_rep20,0,1.22748,0
20,1,1_rep20,0,9.24618,0
20,1,1_rep20,0,-2.516,1
20,1,1_rep20,0,-0.156724,1
20,1,1_rep20,0,3.30146,0
20,1,1_rep20,0,3.20721,0
20,1,1_rep20,0,-0.42333,1
20,1,1_rep20,0,-3.93335,1
20,1,1_rep20,0,4.53744,0
20,1,1_rep20,0,5.11395,0
20,1,1_rep20,0,0.13814,1
20,1,1_rep20,0,-2.19495,1
20,1,1_rep20,0,3.07596,0
20,1,1_rep20,0,-1.31394,1
20,1,1_rep20,0,3.55562,0
20,1,1_rep20,0,3.38145,0
20,1,1_rep20,0,2.99408,0
20,1,1_rep20,0,0.354111,1
20,1,1_rep20,0,3.97323,0
20,1,1_rep20,0,-2.10246,1
20,1,1_rep20,0,-0.16392,1
20,1,1_rep20,0,2.30814,0
20,1,1_rep20,0,-0.593594,1
20,1,1_rep20,0,3.30992,0
20,1,1_rep20,0,-0.201291,1
20,1,1_rep20,1,-0.563699,1
20,1,1_rep20,1,-1.77462,1
20,1,1_rep20,1,3.13731,0
20,1,1_rep20,1,0.95253,1
20,1,1_rep20,1,3.78898,0
20,1,1_rep20,1,-0.841351,1
20,1,1_rep20,1,-0.991159,1
