ID,TIME,popPred_medianCOV,popPred,indivPred_mean,indivPred_mode
3,4.46377028096728,6.83036,6.83036,7.79409,7.69099
3,4.473867174,6.82896,6.82896,7.79277,7.69907
3,4.474097697,6.82893,6.82893,7.79274,7.69925
3,4.480782852,6.82801,6.82801,7.79187,7.7045
3,4.496919433,6.82577,6.82577,7.78977,7.71682
3,4.506798973,6.82441,6.82441,7.78847,7.72412
3,4.531861805,6.82094,6.82094,7.78519,7.74171
3,4.53582012,6.82039,6.82039,7.78466,7.74436
3,4.5384135,6.82003,6.82003,7.78432,7.74608
3,4.545329177,6.81907,6.81907,7.78341,7.75059
3,4.556196671,6.81757,6.81757,7.78198,7.75746
3,4.564620278,6.8164,6.8164,7.78087,7.76259
3,4.623476335,6.80826,6.80826,7.77307,7.79363
3,4.6351361672,6.80664,6.80664,7.77152,7.79876
3,4.662895698,6.8028,6.8028,7.76783,7.80966
3,4.671194512,6.80165,6.80165,7.76672,7.81256
3,4.678455973,6.80065,6.80065,7.76576,7.81497
3,4.684863145,6.79976,6.79976,7.7649,7.817
3,4.68710057,6.79945,6.79945,7.7646,7.81769
3,4.690558409,6.79897,6.79897,7.76414,7.81873
3,4.693470274,6.79857,6.79857,7.76375,7.81958
3,4.704389765,6.79706,6.79706,7.7623,7.82262
3,4.715915894,6.79546,6.79546,7.76076,7.82557
3,4.719478516,6.79497,6.79497,7.76028,7.82642
3,4.722831572,6.79451,6.79451,7.75984,7.8272
3,4.731064522,6.79337,6.79337,7.75874,7.82902
3,4.735510314,6.79275,6.79275,7.75814,7.82995
3,4.770780271,6.78787,6.78787,7.75343,7.83607
3,4.784784518,6.78593,6.78593,7.75155,7.83793
3,4.79567671,6.78442,6.78442,7.75009,7.83917
3,4.817016516,6.78147,6.78147,7.74724,7.84111
3,4.828871963,6.77983,6.77983,7.74565,7.84194
3,4.847544293,6.77725,6.77725,7.74314,7.8429
3,4.88281425,6.77236,6.77236,7.73842,7.84372
3,4.911860096,6.76834,6.76834,7.73452,7.84357
3,4.930532426,6.76576,6.76576,7.73201,7.84314
3,4.948472507,6.76328,6.76328,7.72961,7.84252
3,4.953354162,6.7626,6.7626,7.72895,7.84231
3,4.963233702,6.76123,6.76123,7.72763,7.84185
3,4.965802382,6.76088,6.76088,7.72728,7.84173
3,4.966217322,6.76082,6.76082,7.72723,7.84171
3,4.969951789,6.7603,6.7603,7.72672,7.84152
3,4.98966147,6.75757,6.75757,7.72408,7.84039
3,5.068615458,6.74665,6.74665,7.71348,7.8343
3,5.083764085,6.74455,6.74455,7.71144,7.8329
3,5.091667717,6.74345,6.74345,7.71038,7.83215
3,5.098583394,6.7425,6.7425,7.70945,7.83148
3,5.113402704,6.74045,6.74045,7.70746,7.83001
3,5.119330427,6.73963,6.73963,7.70666,7.82941
3,5.158058223,6.73426,6.73426,7.70146,7.82531
3,5.158231115,6.73424,6.73424,7.70144,7.82529
3,5.160824494,6.73388,6.73388,7.70109,7.82501
3,5.170587803,6.73253,6.73253,7.69978,7.82393
3,5.194019747,6.72929,6.72929,7.69663,7.82129
3,5.197436905,6.72881,6.72881,7.69617,7.8209
3,5.199725181,6.7285,6.7285,7.69586,7.82064
3,5.20231856,6.72814,6.72814,7.69552,7.82034
3,5.219607754,6.72574,6.72574,7.69319,7.81833
3,5.231045221,6.72416,6.72416,7.69166,7.81698
3,5.263176524,6.71971,6.71971,7.68734,7.81313
3,5.285306693,6.71665,6.71665,7.68436,7.81042
3,5.294042285,6.71544,6.71544,7.68319,7.80934
3,5.2972984768,6.71499,6.71499,7.68275,7.80894
3,5.310203132,6.7132,6.7132,7.68102,7.80733
3,5.324824851,6.71118,6.71118,7.67905,7.8055
3,5.337174275,6.70947,6.70947,7.67739,7.80394
3,5.357921309,6.7066,6.7066,7.67461,7.80131
3,5.359073921,6.70644,6.70644,7.67445,7.80116
3,5.36174313,6.70607,6.70607,7.67409,7.80082
3,5.365853998,6.7055,6.7055,7.67354,7.8003
3,5.376593638,6.70401,6.70401,7.6721,7.79892
3,5.402008754,6.70049,6.70049,7.66868,7.79565
3,5.409788891,6.69942,6.69942,7.66764,7.79465
3,5.419668431,6.69805,6.69805,7.66631,7.79336
3,5.420853976,6.69789,6.69789,7.66615,7.79321
3,5.429443975,6.6967,6.6967,7.665,7.79209
3,5.448516687,6.69406,6.69406,7.66243,7.78961
3,5.469066129,6.69121,6.69121,7.65967,7.78692
3,5.482403507,6.68937,6.68937,7.65788,7.78516
3,5.519451781,6.68424,6.68424,7.6529,7.78028
3,5.557981985,6.6789,6.6789,7.64772,7.77517
3,5.566189603,6.67777,6.67777,7.64662,7.77408
3,5.569837433,6.67726,6.67726,7.64613,7.77359
3,5.573324329,6.67678,6.67678,7.64566,7.77313
3,5.575765156,6.67644,6.67644,7.64533,7.77281
3,5.592362783,6.67414,6.67414,7.6431,7.7706
3,5.601971935,6.67281,6.67281,7.64181,7.76931
3,5.617259223,6.6707,6.6707,7.63976,7.76727
3,5.627138762,6.66933,6.66933,7.63843,7.76595
3,5.6283796316,6.66916,6.66916,7.63826,7.76579
3,5.630362612,6.66888,6.66888,7.638,7.76552
3,5.658753289,6.66495,6.66495,7.63418,7.76173
3,5.668632829,6.66358,6.66358,7.63285,7.7604
3,5.670608737,6.66331,6.66331,7.63259,7.76014
3,5.673276212,6.66294,6.66294,7.63223,7.75978
3,5.686416,6.66112,6.66112,7.63046,7.75802
3,5.713214251,6.65741,6.65741,7.62686,7.75442
3,5.716383937,6.65697,6.65697,7.62643,7.754
3,5.718919685,6.65662,6.65662,7.62609,7.75366
3,5.724452227,6.65586,6.65586,7.62535,7.75292
3,5.725782165,6.65567,6.65567,7.62517,7.75274
3,5.741741422,6.65346,6.65346,7.62303,7.75059
3,5.745890828,6.65289,6.65289,7.62247,7.75003
3,5.751620961,6.6521,6.6521,7.6217,7.74926
3,5.774343902,6.64895,6.64895,7.61865,7.74621
3,5.778353833,6.64839,6.64839,7.61811,7.74567
3,5.783235488,6.64772,6.64772,7.61745,7.74501
3,5.787384895,6.64714,6.64714,7.61689,7.74445
3,5.788647757,6.64697,6.64697,7.61672,7.74428
3,5.797066843,6.6458,6.6458,7.61559,7.74315
3,5.800524682,6.64532,6.64532,7.61513,7.74269
3,5.812874107,6.64362,6.64362,7.61347,7.74102
3,5.81880183,6.64279,6.64279,7.61267,7.74023
3,5.824729554,6.64197,6.64197,7.61187,7.73943
3,5.841704399,6.63962,6.63962,7.60959,7.73714
3,5.850936333,6.63835,6.63835,7.60835,7.7359
3,5.854368173,6.63787,6.63787,7.60789,7.73543
3,5.860295897,6.63705,6.63705,7.60709,7.73464
3,5.861341966,6.6369,6.6369,7.60695,7.7345
3,5.86622362,6.63623,6.63623,7.6063,7.73384
3,5.88489595,6.63364,6.63364,7.60379,7.73132
3,5.913250229,6.62972,6.62972,7.59998,7.7275
3,5.916609272,6.62925,6.62925,7.59953,7.72704
3,5.924315313,6.62819,6.62819,7.59849,7.726
3,5.925871341,6.62797,6.62797,7.59828,7.72579
3,5.9594607864,6.62332,6.62332,7.59377,7.72126
3,5.963043108,6.62282,6.62282,7.59329,7.72078
3,5.986933631,6.61952,6.61952,7.59008,7.71756
3,6.007995014,6.6166,6.6166,7.58725,7.71471
3,6.029606506,6.61361,6.61361,7.58434,7.7118
3,6.032199886,6.61325,6.61325,7.58399,7.71145
3,6.048797512,6.61095,6.61095,7.58176,7.70921
3,6.050872215,6.61066,6.61066,7.58148,7.70893
3,6.073693952,6.60751,6.60751,7.57842,7.70584
3,6.083573491,6.60614,6.60614,7.57709,7.70451
3,6.092366282,6.60492,6.60492,7.57591,7.70332
3,6.098590392,6.60406,6.60406,7.57507,7.70248
3,6.100099267,6.60385,6.60385,7.57487,7.70228
3,6.101356663,6.60368,6.60368,7.5747,7.70211
3,6.115188018,6.60176,6.60176,7.57284,7.70024
3,6.125561535,6.60032,6.60032,7.57145,7.69884
3,6.131785645,6.59946,6.59946,7.57061,7.698
3,6.132659204,6.59934,6.59934,7.57049,7.69788
3,6.13571346972911,6.59892,6.59892,7.57008,7.69747
3,6.135935051,6.59889,6.59889,7.57005,7.69744
3,6.137318187,6.5987,6.5987,7.56987,7.69725
3,6.145155955,6.59761,6.59761,7.56881,7.69619
3,6.156682084,6.59602,6.59602,7.56726,7.69464
3,6.198176151,6.59027,6.59027,7.56169,7.68903
3,6.20805569,6.5889,6.5889,7.56036,7.6877
3,6.208549667,6.58883,6.58883,7.56029,7.68763
3,6.21684848,6.58768,6.58768,7.55918,7.68651
3,6.230778631,6.58576,6.58576,7.55731,7.68463
3,6.239670217,6.58453,6.58453,7.55611,7.68343
3,6.242862068,6.58408,6.58408,7.55568,7.683
3,6.248561803,6.58329,6.58329,7.55492,7.68223
3,6.249549757,6.58316,6.58316,7.55478,7.68209
3,6.259034115,6.58184,6.58184,7.55351,7.68081
3,6.264566657,6.58108,6.58108,7.55276,7.68006
3,6.281164283,6.57878,6.57878,7.55053,7.67782
3,6.286351042,6.57806,6.57806,7.54984,7.67712
3,6.288079961,6.57782,6.57782,7.5496,7.67689
3,6.2905419412,6.57748,6.57748,7.54927,7.67655
3,6.294131179,6.57698,6.57698,7.54879,7.67607
3,6.322658349,6.57304,6.57304,7.54496,7.67221
3,6.326116188,6.57256,6.57256,7.54449,7.67175
3,6.346863221,6.56968,6.56968,7.5417,7.66894
3,6.348865128,6.56941,6.56941,7.54144,7.66867
3,6.353778899,6.56873,6.56873,7.54078,7.66801
3,6.374525932,6.56585,6.56585,7.53799,7.66521
3,6.382824746,6.5647,6.5647,7.53687,7.66409
3,6.396425578,6.56282,6.56282,7.53504,7.66225
3,6.403053103,6.5619,6.5619,7.53415,7.66135
3,6.405646482,6.56154,6.56154,7.53381,7.661
3,6.465812878,6.55321,6.55321,7.52572,7.65287
3,6.474803259,6.55197,6.55197,7.52451,7.65166
3,6.480730983,6.55115,6.55115,7.52371,7.65086
3,6.482706891,6.55088,6.55088,7.52345,7.65059
3,6.498514154,6.54869,6.54869,7.52132,7.64845
3,6.505232241,6.54776,6.54776,7.52042,7.64755
3,6.520907777,6.54559,6.54559,7.51832,7.64543
3,6.530128681,6.54431,6.54431,7.51708,7.64418
3,6.546265262,6.54207,6.54207,7.51491,7.642
3,6.548570488,6.54176,6.54176,7.5146,7.64169
3,6.55633546,6.54068,6.54068,7.51355,7.64064
3,6.561249231,6.54,6.54,7.51289,7.63998
3,6.571622747,6.53856,6.53856,7.5115,7.63858
3,6.577550471,6.53774,6.53774,7.5107,7.63777
3,6.59236978,6.53569,6.53569,7.50871,7.63577
3,6.597829526,6.53494,6.53494,7.50798,7.63503
3,6.604818,6.53397,6.53397,7.50704,7.63409
3,6.621623096,6.53164,6.53164,7.50478,7.63182
3,6.626948169,6.5309,6.5309,7.50406,7.6311
3,6.631977753,6.53021,6.53021,7.50339,7.63042
3,6.642755432,6.52871,6.52871,7.50194,7.62896
3,6.646312066,6.52822,6.52822,7.50146,7.62848
3,6.647288397,6.52809,6.52809,7.50133,7.62835
3,6.65461088,6.52707,6.52707,7.50035,7.62736
3,6.656794778,6.52677,6.52677,7.50005,7.62707
3,6.663346473,6.52586,6.52586,7.49917,7.62618
3,6.672082066,6.52465,6.52465,7.498,7.625
3,6.683337541,6.5231,6.5231,7.49649,7.62348
3,6.702488649,6.52044,6.52044,7.49391,7.62089
3,6.709936301,6.51941,6.51941,7.49291,7.61989
3,6.71339414,6.51893,6.51893,7.49245,7.61942
3,6.722038737,6.51774,6.51774,7.49129,7.61825
3,6.733231216,6.51619,6.51619,7.48978,7.61674
3,6.748915576,6.51402,6.51402,7.48767,7.61462
3,6.761309907,6.5123,6.5123,7.48601,7.61294
3,6.765261723,6.51175,6.51175,7.48548,7.61241
3,6.768719562,6.51127,6.51127,7.48501,7.61194
3,6.779093079,6.50984,6.50984,7.48362,7.61054
3,6.787391892,6.50869,6.50869,7.4825,7.60942
3,6.788313982,6.50856,6.50856,7.48238,7.60929
3,6.79522966,6.5076,6.5076,7.48145,7.60836
3,6.798619698,6.50713,6.50713,7.48099,7.6079
3,6.820587145,6.50409,6.50409,7.47804,7.60493
3,6.8254688,6.50342,6.50342,7.47739,7.60427
3,6.856153487,6.49917,6.49917,7.47326,7.60013
3,6.857199556,6.49902,6.49902,7.47312,7.59999
3,6.895276464,6.49375,6.49375,7.468,7.59484
3,6.929509069,6.48901,6.48901,7.4634,7.59022
3,6.93914162,6.48768,6.48768,7.46211,7.58891
3,6.940187689,6.48753,6.48753,7.46197,7.58877
3,6.942628516,6.48719,6.48719,7.46164,7.58844
3,6.945069344,6.48685,6.48685,7.46131,7.58811
3,6.9527042508,6.4858,6.4858,7.46029,7.58708
3,6.954948883,6.48549,6.48549,7.45998,7.58678
3,6.960629619,6.4847,6.4847,7.45922,7.58601
3,6.98656341,6.48111,6.48111,7.45574,7.58251
3,7.001382719,6.47906,6.47906,7.45374,7.5805
3,7.007310443,6.47824,6.47824,7.45295,7.5797
3,7.014226121,6.47728,6.47728,7.45202,7.57877
3,7.01768396,6.4768,6.4768,7.45155,7.5783
3,7.023175821,6.47604,6.47604,7.45082,7.57756
3,7.046729806,6.47278,6.47278,7.44765,7.57438
3,7.059178026,6.47105,6.47105,7.44598,7.57269
3,7.06789178,6.46985,6.46985,7.44481,7.57152
3,7.069551543,6.46962,6.46962,7.44458,7.57129
3,7.111045609,6.46387,6.46387,7.43901,7.56569
3,7.129717939,6.46129,6.46129,7.4365,7.56316
3,7.134097868,6.46068,6.46068,7.43591,7.56257
3,7.135942049,6.46043,6.46043,7.43566,7.56232
3,7.152539675,6.45813,6.45813,7.43343,7.56008
3,7.168498931,6.45592,6.45592,7.43129,7.55792
3,7.169828869,6.45573,6.45573,7.43111,7.55774
3,7.189884335,6.45296,6.45296,7.42841,7.55503
3,7.194033741,6.45238,6.45238,7.42785,7.55447
3,7.1992205,6.45166,6.45166,7.42716,7.55377
3,7.205889189,6.45074,6.45074,7.42626,7.55287
3,7.211322936,6.44999,6.44999,7.42553,7.55213
3,7.225154291,6.44807,6.44807,7.42367,7.55027
3,7.235527808,6.44664,6.44664,7.42228,7.54886
3,7.245407347,6.44527,6.44527,7.42095,7.54753
3,7.263190518,6.44281,6.44281,7.41856,7.54513
3,7.277021874,6.44089,6.44089,7.4167,7.54326
3,7.2837854056,6.43995,6.43995,7.41579,7.54234
3,7.2936195,6.43859,6.43859,7.41447,7.54101
3,7.294805045,6.43843,6.43843,7.41431,7.54085
3,7.309295037,6.43642,6.43642,7.41236,7.5389
3,7.31851594,6.43514,6.43514,7.41112,7.53765
3,7.360010006,6.4294,6.4294,7.40555,7.53204
3,7.369889546,6.42803,6.42803,7.40422,7.53071
3,7.374829316,6.42735,6.42735,7.40356,7.53004
3,7.384906446,6.42595,6.42595,7.4022,7.52868
3,7.397731885,6.42417,6.42417,7.40048,7.52695
3,7.401504073,6.42365,6.42365,7.39997,7.52644
3,7.419287244,6.42119,6.42119,7.39758,7.52403
3,7.432624622,6.41934,6.41934,7.39579,7.52223
3,7.433777235,6.41918,6.41918,7.39563,7.52207
3,7.44040476,6.41827,6.41827,7.39474,7.52118
3,7.442998139,6.41791,6.41791,7.39439,7.52083
3,7.448184897,6.41719,6.41719,7.3937,7.52013
3,7.449381842,6.41702,6.41702,7.39354,7.51997
3,7.453371656,6.41647,6.41647,7.393,7.51943
3,7.45913472,6.41567,6.41567,7.39223,7.51865
3,7.46893193,6.41432,6.41432,7.39091,7.51732
3,7.47066085,6.41408,6.41408,7.39068,7.51709
3,7.490024747,6.41139,6.41139,7.38808,7.51447
3,7.512154916,6.40833,6.40833,7.3851,7.51148
3,7.519434577,6.40732,6.40732,7.38412,7.5105
3,7.52322,6.4068,6.4068,7.38361,7.50999
3,7.554513442,6.40246,6.40246,7.37941,7.50576
3,7.567480338,6.40067,6.40067,7.37767,7.50401
3,7.584077964,6.39837,6.39837,7.37544,7.50176
3,7.586152668,6.39808,6.39808,7.37516,7.50148
3,7.592376778,6.39722,6.39722,7.37432,7.50064
3,7.595143049,6.39684,6.39684,7.37395,7.50027
3,7.608974404,6.39492,6.39492,7.37209,7.4984
3,7.6148665604,6.39411,6.39411,7.3713,7.4976
3,7.626263598,6.39253,6.39253,7.36977,7.49606
3,7.634509214,6.39139,6.39139,7.36866,7.49495
3,7.667757665,6.38678,6.38678,7.36419,7.49046
3,7.683663723,6.38458,6.38458,7.36205,7.48831
3,7.685046859,6.38439,6.38439,7.36187,7.48812
3,7.689778638,6.38373,6.38373,7.36123,7.48748
3,7.691962537,6.38343,6.38343,7.36094,7.48719
3,7.71270957,6.38056,6.38056,7.35815,7.48438
3,7.719625248,6.3796,6.3796,7.35722,7.48345
3,7.721008383,6.37941,6.37941,7.35703,7.48326
3,7.733456603,6.37769,6.37769,7.35536,7.48158
3,7.759663382,6.37406,6.37406,7.35184,7.47804
3,7.807223832,6.36747,6.36747,7.34545,7.47161
3,7.816444736,6.36619,6.36619,7.34421,7.47037
3,7.837191769,6.36332,6.36332,7.34142,7.46756
3,7.855172531,6.36083,6.36083,7.339,7.46513
3,7.857938802,6.36045,6.36045,7.33863,7.46476
3,7.871042191,6.35863,6.35863,7.33687,7.46299
3,7.886665463,6.35647,6.35647,7.33477,7.46088
3,7.899432868,6.3547,6.3547,7.33305,7.45915
3,7.902890707,6.35422,6.35422,7.33259,7.45868
3,7.914993143,6.35255,6.35255,7.33096,7.45705
3,7.934999211,6.34978,6.34978,7.32827,7.45435
3,7.9459477152,6.34826,6.34826,7.3268,7.45287
3,7.947074203,6.3481,6.3481,7.32665,7.45271
3,7.969653596,6.34498,6.34498,7.32362,7.44966
3,7.972047484,6.34465,6.34465,7.3233,7.44934
3,8.006131896,6.33993,6.33993,7.31872,7.44473
3,8.020457228,6.33794,6.33794,7.31679,7.4428
3,8.023915067,6.33746,6.33746,7.31633,7.44233
3,8.052641728,6.33349,6.33349,7.31246,7.43845
3,8.065409133,6.33172,6.33172,7.31075,7.43672
3,8.071792836,6.33083,6.33083,7.30989,7.43586
3,8.082698327,6.32932,6.32932,7.30843,7.43439
3,8.089614005,6.32837,6.32837,7.3075,7.43345
3,8.124192394,6.32358,6.32358,7.30285,7.42878
3,8.131108071,6.32262,6.32262,7.30192,7.42785
3,8.148397266,6.32023,6.32023,7.2996,7.42551
3,8.158276805,6.31886,6.31886,7.29827,7.42417
3,8.166180437,6.31776,6.31776,7.29721,7.42311
3,8.167923885,6.31752,6.31752,7.29697,7.42287
3,8.258060155,6.30504,6.30504,7.28486,7.41069
3,8.263658561,6.30426,6.30426,7.28411,7.40993
3,8.272879465,6.30299,6.30299,7.28287,7.40869
3,8.275472844,6.30263,6.30263,7.28252,7.40834
3,8.27702887,6.30241,6.30241,7.28231,7.40813
3,8.28584636,6.30119,6.30119,7.28112,7.40694
3,8.307821836,6.29815,6.29815,7.27817,7.40397
3,8.31160726,6.29762,6.29762,7.27766,7.40345
3,8.314373531,6.29724,6.29724,7.27729,7.40308
3,8.334028615,6.29452,6.29452,7.27465,7.40043
3,8.338578403,6.29389,6.29389,7.27404,7.39981
3,8.355867597,6.29149,6.29149,7.27171,7.39747
3,8.361054355,6.29078,6.29078,7.27102,7.39677
3,8.362783275,6.29054,6.29054,7.27079,7.39654
3,8.365747137,6.29013,6.29013,7.27039,7.39614
3,8.368315817,6.28977,6.28977,7.27004,7.39579
3,8.371154885,6.28938,6.28938,7.26966,7.39541
3,8.373156791,6.2891,6.2891,7.26939,7.39514
3,8.397361663,6.28575,6.28575,7.26614,7.39187
3,8.43389722431173,6.28069,6.28069,7.26123,7.38693
3,8.436262351,6.28036,6.28036,7.26091,7.38661
3,8.480349796,6.27426,6.27426,7.25499,7.38065
3,8.50000488,6.27153,6.27153,7.25234,7.378
3,8.521843862,6.26851,6.26851,7.24941,7.37505
3,8.530142676,6.26736,6.26736,7.24829,7.37392
3,8.537980444,6.26628,6.26628,7.24724,7.37287
3,8.539133057,6.26612,6.26612,7.24709,7.37271
3,8.567487335,6.26219,6.26219,7.24328,7.36888
3,8.575193376,6.26112,6.26112,7.24224,7.36784
3,8.582489036,6.26011,6.26011,7.24126,7.36685
3,8.593515431,6.25858,6.25858,7.23978,7.36536
3,8.604831995,6.25702,6.25702,7.23826,7.36383
3,8.6081100248,6.25656,6.25656,7.23782,7.36339
3,8.610018753,6.2563,6.2563,7.23756,7.36313
3,8.627465122,6.25388,6.25388,7.23521,7.36077
3,8.631038774,6.25339,6.25339,7.23473,7.36029
3,8.65534651,6.25002,6.25002,7.23147,7.35701
3,8.659093466,6.2495,6.2495,7.23096,7.3565
3,8.660971026,6.24924,6.24924,7.23071,7.35625
3,8.708567161,6.24265,6.24265,7.22432,7.34981
3,8.711843008,6.2422,6.2422,7.22388,7.34937
3,8.713753919,6.24193,6.24193,7.22362,7.34911
3,8.716546789,6.24155,6.24155,7.22324,7.34874
3,8.725856355,6.24026,6.24026,7.22199,7.34748
3,8.729314194,6.23978,6.23978,7.22153,7.34701
3,8.755520972,6.23615,6.23615,7.21801,7.34347
3,8.77080826,6.23403,6.23403,7.21595,7.3414
3,8.791555293,6.23116,6.23116,7.21316,7.3386
3,8.799534921,6.23005,6.23005,7.21209,7.33752
3,8.812302326,6.22829,6.22829,7.21037,7.3358
3,8.824750546,6.22656,6.22656,7.2087,7.33411
3,8.835354585,6.22509,6.22509,7.20728,7.33268
3,8.838509105,6.22466,6.22466,7.20685,7.33226
3,8.884916942,6.21823,6.21823,7.20062,7.32598
3,8.886069555,6.21807,6.21807,7.20046,7.32583
3,8.917025446,6.21378,6.21378,7.1963,7.32165
3,8.92401712,6.21282,6.21282,7.19536,7.3207
3,8.936784525,6.21105,6.21105,7.19365,7.31898
3,8.9391911796,6.21071,6.21071,7.19332,7.31865
3,8.955456855,6.20846,6.20846,7.19114,7.31645
3,8.9673591,6.20681,6.20681,7.18954,7.31484
3,8.969057688,6.20658,6.20658,7.18931,7.31461
3,8.994415173,6.20307,6.20307,7.1859,7.31119
3,8.995567786,6.20291,6.20291,7.18575,7.31103
3,9.040519691,6.19668,6.19668,7.1797,7.30496
3,9.049411276,6.19545,6.19545,7.17851,7.30376
3,9.061266724,6.19381,6.19381,7.17692,7.30215
3,9.080630621,6.19113,6.19113,7.17431,7.29954
3,9.094461977,6.18921,6.18921,7.17246,7.29767
3,9.099994519,6.18844,6.18844,7.17171,7.29692
3,9.10276079,6.18806,6.18806,7.17134,7.29655
3,9.107371242,6.18742,6.18742,7.17072,7.29592
3,9.124728237,6.18502,6.18502,7.16839,7.29358
3,9.138722314,6.18308,6.18308,7.16651,7.29169
3,9.144254856,6.18232,6.18232,7.16576,7.29094
3,9.170929613,6.17862,6.17862,7.16218,7.28734
3,9.173893475,6.17821,6.17821,7.16178,7.28693
3,9.176528019,6.17785,6.17785,7.16143,7.28658
3,9.185748923,6.17657,6.17657,7.16019,7.28533
3,9.204421253,6.17398,6.17398,7.15768,7.28281
3,9.252139429,6.16737,6.16737,7.15126,7.27636
3,9.25596965,6.16684,6.16684,7.15075,7.27584
3,9.268737055,6.16508,6.16508,7.14903,7.27412
3,9.2702723344,6.16486,6.16486,7.14883,7.27391
3,9.281185275,6.16335,6.16335,7.14736,7.27244
3,9.287888163,6.16242,6.16242,7.14646,7.27153
3,9.29514237,6.16142,6.16142,7.14549,7.27055
3,9.30746485,6.15971,6.15971,7.14383,7.26888
3,9.338758292,6.15538,6.15538,7.13962,7.26466
3,9.37593006,6.15023,6.15023,7.13463,7.25963
3,9.377931967,6.14995,6.14995,7.13436,7.25936
3,9.382845738,6.14927,6.14927,7.1337,7.2587
3,9.393219254,6.14784,6.14784,7.13231,7.2573
3,9.399443364,6.14697,6.14697,7.13147,7.25646
3,9.401122886,6.14674,6.14674,7.13124,7.25623
3,9.403098794,6.14647,6.14647,7.13098,7.25596
3,9.473614008,6.1367,6.1367,7.1215,7.24643
3,9.501103826,6.1329,6.1329,7.11781,7.24272
3,9.517701453,6.1306,6.1306,7.11558,7.24048
3,9.523629177,6.12978,6.12978,7.11478,7.23967
3,9.527580993,6.12923,6.12923,7.11425,7.23914
3,9.533838034,6.12836,6.12836,7.11341,7.23829
3,9.541906325,6.12725,6.12725,7.11232,7.2372
3,9.556754692,6.12519,6.12519,7.11033,7.2352
3,9.559195519,6.12485,6.12485,7.11,7.23487
3,9.57697869,6.12239,6.12239,7.10761,7.23247
3,9.588834138,6.12075,6.12075,7.10602,7.23086
3,9.597497734,6.11955,6.11955,7.10485,7.22969
3,9.598096206,6.11946,6.11946,7.10477,7.22961
3,9.600689586,6.1191,6.1191,7.10442,7.22926
3,9.6013534892,6.11901,6.11901,7.10433,7.22917
3,9.619361915,6.11652,6.11652,7.10191,7.22674
3,9.642183652,6.11336,6.11336,7.09885,7.22365
3,9.651946961,6.11201,6.11201,7.09754,7.22233
3,9.670910313,6.10938,6.10938,7.09499,7.21977
3,9.677749994,6.10843,6.10843,7.09407,7.21885
3,9.680911447,6.10799,6.10799,7.09364,7.21842
3,9.683677718,6.10761,6.10761,7.09327,7.21805
3,9.706020677,6.10452,6.10452,7.09027,7.21503
3,9.707388613,6.10433,6.10433,7.09008,7.21484
3,9.725171784,6.10187,6.10187,7.08769,7.21244
3,9.735051324,6.1005,6.1005,7.08637,7.2111
3,9.741769411,6.09957,6.09957,7.08546,7.2102
3,9.747301953,6.0988,6.0988,7.08472,7.20945
3,9.752020886,6.09815,6.09815,7.08409,7.20881
3,9.757444947,6.0974,6.0974,7.08336,7.20808
3,9.764072471,6.09648,6.09648,7.08247,7.20718
3,9.766665851,6.09612,6.09612,7.08212,7.20683
3,9.787412884,6.09325,6.09325,7.07933,7.20403
3,9.794328561,6.09229,6.09229,7.0784,7.20309
3,9.801244239,6.09133,6.09133,7.07747,7.20216
3,9.822979226,6.08832,6.08832,7.07455,7.19922
3,9.836886578,6.08639,6.08639,7.07268,7.19734
3,9.843270281,6.08551,6.08551,7.07182,7.19648
3,9.843726259,6.08545,6.08545,7.07176,7.19642
3,9.849653983,6.08463,6.08463,7.07097,7.19562
3,9.858874887,6.08335,6.08335,7.06973,7.19437
3,9.877316694,6.08079,6.08079,7.06725,7.19188
3,9.883367912,6.07996,6.07996,7.06644,7.19106
3,9.884232372,6.07984,6.07984,7.06632,7.19095
3,9.88855467,6.07924,6.07924,7.06574,7.19036
3,9.910803133,6.07616,6.07616,7.06275,7.18736
3,9.932434644,6.07316,6.07316,7.05984,7.18443
3,9.990095438,6.06518,6.06518,7.05209,7.17664
3,9.992808512,6.0648,6.0648,7.05173,7.17627
3,9.993662801,6.06468,6.06468,7.05161,7.17616
3,9.997188441,6.06419,6.06419,7.05114,7.17568
3,10.01303687,6.062,6.062,7.04901,7.17354
3,10.01563025,6.06164,6.06164,7.04866,7.17319
3,10.01977966,6.06106,6.06106,7.0481,7.17263
3,10.03222788,6.05934,6.05934,7.04643,7.17095
3,10.05435804,6.05628,6.05628,7.04346,7.16796
3,10.0767794,6.05317,6.05317,7.04044,7.16493
3,10.09484619,6.05067,6.05067,7.03802,7.16249
3,10.09861838,6.05015,6.05015,7.03751,7.16198
3,10.10484249,6.04928,6.04928,7.03667,7.16114
3,10.11521601,6.04785,6.04785,7.03528,7.15973
3,10.17238561,6.03993,6.03993,7.02759,7.15201
3,10.1733077,6.0398,6.0398,7.02747,7.15188
3,10.17841466,6.0391,6.0391,7.02678,7.15119
3,10.18160651,6.03865,6.03865,7.02636,7.15076
3,10.18753424,6.03783,6.03783,7.02556,7.14996
3,10.19198003,6.03722,6.03722,7.02496,7.14936
3,10.20465877,6.03546,6.03546,7.02326,7.14765
3,10.21272706,6.03434,6.03434,7.02217,7.14656
3,10.21480177,6.03406,6.03406,7.02189,7.14628
3,10.23606748,6.03111,6.03111,7.01904,7.1434
